TreatmentGroup,Generations,AlleleDistrobution,PopulationSize,Number of alleles,RealNumberOfLoci,EstimatedNumberOfLoci,Fis,AverageShanPerIndi-1Hi,TotalShanOfPop-1Hs,Average1HiOver1Hs,AverageHighestAlleleCountPerIndividual,VarOfIndiSHAN,Number of Fixed loci,AverageRichPerIndi-0Hi,TotalRichOfPop-0Hs,VarOfIndiRICH,AverageHetPerIndi-2Hi,TotalHetOfPop-2Hs,VarOfIndiHET,EyePRime,Pee,Eye,Ell,Ohh
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0680578898782,1.455209581372633,2.1290323270810494,0.6835075084875569,1.975,0.0674688627455,ERROR with this fucntion atm,-3.625,10,0.984375,0.7444444444444442,0.8666319444444445,0.00614197530864,"[-0.08333333333333333, '10', '4.625', 3.0, '0.4625']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0604606558626,1.4163047464247505,2.0275355220731894,0.6985351087593057,1.975,0.0498803649866,ERROR with this fucntion atm,-3.4,10,0.79,0.7402777777777778,0.8497569444444444,0.00422646604938,"[0.06666666666666643, '10', '4.4', 3.0, '0.44000000000000006']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.0831305268156,1.3621385072837355,1.9154190879237607,0.7111438514274395,2.175,0.0631957670222,ERROR with this fucntion atm,-3.225,9,0.824375,0.7208333333333335,0.8296180555555556,0.00717399691358,"[0.18333333333333357, '9', '4.225', 3.0, '0.4694444444444444']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.059313834122,1.4682907849667466,2.07493865575805,0.707630936891639,1.9,0.0395039144777,ERROR with this fucntion atm,-3.6,10,0.74,0.7555555555555556,0.8523958333333332,0.00228395061728,"[-0.06666666666666643, '10', '4.6', 3.0, '0.45999999999999996']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.012043343221,1.4928115162920395,2.2621641217887465,0.6599041607607318,1.85,0.0498340120411,ERROR with this fucntion atm,-3.725,10,0.899375,0.7597222222222225,0.8918402777777777,0.0031462191358,"[-0.14999999999999977, '10', '4.725', 3.0, '0.4725']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.103909402149,1.4494333548679665,2.1889829609415514,0.6621492175729501,2.0,0.0469313073769,ERROR with this fucntion atm,-3.575,10,0.694375,0.7458333333333333,0.8751736111111111,0.0039949845679,"[-0.05000000000000012, '10', '4.575', 3.0, '0.4575']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.205760137773,1.3128711940768436,1.8304298156145242,0.7172474917515906,2.55,0.0666034117632,ERROR with this fucntion atm,-3.175,9,0.694375,0.6930555555555558,0.7965277777777778,0.00910300925926,"[0.21666666666666679, '9', '4.175', 3.0, '0.46388888888888885']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0131608948881,1.4046393681372655,2.02003956519071,0.6953524041518737,2.175,0.0636363963784,ERROR with this fucntion atm,-3.45,8,0.8475,0.727777777777778,0.8606944444444444,0.00675925925926,"[0.033333333333333215, '8', '4.45', 3.0, '0.55625']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0518014803188,1.4978233675043153,2.190624362388426,0.6837426777593429,1.95,0.086112485367,ERROR with this fucntion atm,-3.85,10,1.1275,0.7499999999999998,0.8779861111111111,0.00925925925926,"[-0.2333333333333331, '10', '4.85', 3.0, '0.485']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0788513350058,1.4559739566650234,2.17674295765847,0.6688773019995071,2.05,0.0520254448252,ERROR with this fucntion atm,-3.6,10,0.74,0.7472222222222225,0.8773263888888889,0.00493055555556,"[-0.06666666666666643, '10', '4.6', 3.0, '0.45999999999999996']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.047530935472,1.4263284488493018,2.1251996304124576,0.6711503373320657,2.125,0.0678679848988,ERROR with this fucntion atm,-3.525,10,0.899375,0.7347222222222223,0.8647916666666666,0.00717399691358,"[-0.016666666666666902, '10', '4.525', 3.0, '0.4525']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.128009171801,1.4603343578630612,2.0915805176225644,0.6981965769708827,1.9,0.0405021390319,ERROR with this fucntion atm,-3.575,10,0.744375,0.7527777777777779,0.8536458333333333,0.00246141975309,"[-0.05000000000000012, '10', '4.575', 3.0, '0.4575']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0165632538427,1.433633425938749,1.9290425579873567,0.7431839282148932,1.9,0.0452426588106,ERROR with this fucntion atm,-3.45,10,0.8475,0.7472222222222225,0.8324305555555556,0.00261574074074,"[0.033333333333333215, '10', '4.45', 3.0, '0.445']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.076568648192,1.2407248254075924,1.889627773365964,0.6565974753840061,2.4,0.0655683919325,ERROR with this fucntion atm,-2.8,10,0.71,0.6819444444444442,0.8217708333333333,0.0086400462963,"[0.4666666666666668, '10', '3.8', 3.0, '0.38']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.028408027546,1.4451858789480814,2.0948558866960365,0.6898736510354413,1.975,0.0560528516238,ERROR with this fucntion atm,-3.525,10,0.899375,0.7472222222222225,0.8549652777777778,0.00462191358025,"[-0.016666666666666902, '10', '4.525', 3.0, '0.4525']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.137472291217,1.1566246556631812,1.6266682186434256,0.7110390689428716,2.7,0.183993425179,ERROR with this fucntion atm,-2.675,9,1.419375,0.6263888888888889,0.7468055555555555,0.0435165895062,"[0.5500000000000002, '9', '3.675', 3.0, '0.4083333333333333']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0459494785884,1.4487819048537287,2.10668537069843,0.6877068237168297,1.95,0.0834256186135,ERROR with this fucntion atm,-3.575,10,1.244375,0.7444444444444448,0.8654166666666667,0.00768518518519,"[-0.05000000000000012, '10', '4.575', 3.0, '0.4575']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,0.00750949338846,1.5021837687023532,2.159446526606003,0.6956336960393886,1.85,0.053223968232,ERROR with this fucntion atm,-3.775,10,0.924375,0.7611111111111113,0.8673263888888889,0.00358024691358,"[-0.18333333333333357, '10', '4.775', 3.0, '0.47750000000000004']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0655985085344,1.3511245790104884,2.052946188134591,0.6581393057546181,2.275,0.0569986516199,ERROR with this fucntion atm,-3.225,9,0.874375,0.7152777777777779,0.8619791666666666,0.00481288580247,"[0.18333333333333357, '9', '4.225', 3.0, '0.4694444444444444']"
MS 3 Loci,10,"[0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1, 0.1]",40,10,3,3.0,-0.0800496589205,1.4199007723303976,2.0891457333598593,0.6796561626396687,2.0,0.04543064565,ERROR with this fucntion atm,-3.425,10,0.694375,0.7402777777777777,0.8629166666666667,0.00407214506173,"[0.05000000000000012, '10', '4.425', 3.0, '0.4425']"
